date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:34	3541/3541	---M--	200	added ('OK')	image/svg+xml	etag:%22dd5-5f428f5336e4a%22	https://themesbrand.com/invoika/layouts/assets/images/flags/ar.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/flags/ar.svg	(from https://themesbrand.com/invoika/layouts/forms-tom-select.html)
15:04:34	32599/32599	---M--	200	added ('OK')	image/svg+xml	etag:%227f57-5f428f5336e4a%22	https://themesbrand.com/invoika/layouts/assets/images/flags/as.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/flags/as.svg	(from https://themesbrand.com/invoika/layouts/forms-tom-select.html)
15:04:34	239/239	---M--	200	added ('OK')	image/svg+xml	etag:%22ef-5f428f5336e4a%22	https://themesbrand.com/invoika/layouts/assets/images/flags/at.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/flags/at.svg	(from https://themesbrand.com/invoika/layouts/forms-tom-select.html)
15:04:35	1303/1303	---M--	200	added ('OK')	image/svg+xml	etag:%22517-5f428f5336e4a%22	https://themesbrand.com/invoika/layouts/assets/images/flags/au.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/flags/au.svg	(from https://themesbrand.com/invoika/layouts/forms-tom-select.html)
15:04:35	49028/49028	---M-Z	200	added ('OK')	application/javascript	etag:%22bf84-5f4cf50285ab5-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/tom-select/js/tom-select.complete.min.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/tom-select/js/tom-select.complete.min.js	(from https://themesbrand.com/invoika/layouts/forms-tom-select.html)
15:04:35	5683/5683	---M-Z	200	added ('OK')	application/javascript	etag:%221633-5f4cf50285ab5-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/tom-select/js/plugins/remove_button.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/tom-select/js/plugins/remove_button.js	(from https://themesbrand.com/invoika/layouts/forms-tom-select.html)
15:04:35	2610/2610	---M-Z	200	added ('OK')	application/javascript	etag:%22a32-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/tom-select.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/tom-select.init.js	(from https://themesbrand.com/invoika/layouts/forms-tom-select.html)
15:04:36	7883/7883	---M-Z	200	added ('OK')	text/css	etag:%221ecb-5f4cf50281c35-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/gridjs/theme/mermaid.min.css	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/gridjs/theme/mermaid.min.css	(from https://themesbrand.com/invoika/layouts/tables-gridjs.html)
15:04:36	61580/61580	---M-Z	200	added ('OK')	application/javascript	etag:%22f08c-5f4cf50281c35-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/gridjs/gridjs.umd.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/gridjs/gridjs.umd.js	(from https://themesbrand.com/invoika/layouts/tables-gridjs.html)
15:04:36	10036/10036	---M-Z	200	added ('OK')	application/javascript	etag:%222734-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/gridjs.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/gridjs.init.js	(from https://themesbrand.com/invoika/layouts/tables-gridjs.html)
15:04:37	19487/19487	---M-Z	200	added ('OK')	application/javascript	etag:%224c1f-5f428f5351429-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/list.js/list.min.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/list.js/list.min.js	(from https://themesbrand.com/invoika/layouts/tables-listjs.html)
15:04:37	5465/5465	---M-Z	200	added ('OK')	application/javascript	etag:%221559-5f4cf50283b75-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/list.pagination.js/list.pagination.min.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/list.pagination.js/list.pagination.min.js	(from https://themesbrand.com/invoika/layouts/tables-listjs.html)
15:04:37	10262/10262	---M-Z	200	added ('OK')	application/javascript	etag:%222816-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/listjs.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/listjs.init.js	(from https://themesbrand.com/invoika/layouts/tables-listjs.html)
15:04:37	8144/8144	---M-Z	200	added ('OK')	text/css	etag:%22116113b-1fd0-5f5c41e3a59bf-gzip%22	https://cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	D:/Invoice%20System/HTML/cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:38	4301/4301	---M-Z	200	added ('OK')	text/css	etag:%221420fc1-10cd-5ed32f79a98a0-gzip%22	https://cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	D:/Invoice%20System/HTML/cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:38	16075/16075	---M-Z	200	added ('OK')	text/css	etag:%2224e0008-3ecb-5ed32f56a2fc8-gzip%22	https://cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	D:/Invoice%20System/HTML/cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:38	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%223b9-5f4cf50278f95%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/btc.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/btc.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:38	525/525	---M--	200	added ('OK')	image/svg+xml	etag:%2220d-5f4cf50279f35%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/eth.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/eth.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:39	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2214b-5f4cf50279f35%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/ltc.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/ltc.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:39	519/519	---M--	200	added ('OK')	image/svg+xml	etag:%22207-5f4cf5027ce15%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/xmr.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/xmr.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:39	1454/1454	---M--	200	added ('OK')	image/svg+xml	etag:%225ae-5f4cf50277ff5%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/ant.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/ant.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:39	589/589	---M--	200	added ('OK')	image/svg+xml	etag:%2224d-5f4cf5027be75%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/sol.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/sol.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:39	994/994	---M--	200	added ('OK')	image/svg+xml	etag:%223e2-5f4cf50279f35%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/fil.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/fil.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:40	718/718	---M--	200	added ('OK')	image/svg+xml	etag:%222ce-5f4cf50277ff5%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/aave.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/aave.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:40	3875/3875	---M--	200	added ('OK')	image/svg+xml	etag:%22f23-5f4cf50277ff5%22	https://themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/ada.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/images/svg/crypto-icons/ada.svg	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:41	88048/88048	---M-Z	200	added ('OK')	application/javascript	etag:%221160f33-157f0-5f5c41e3eb307-gzip%22	https://cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	D:/Invoice%20System/HTML/cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:41	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d6-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	D:/Invoice%20System/HTML/code.jquery.com/jquery-3.6.0.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:41	4480/4480	---M-Z	200	added ('OK')	application/javascript	etag:%221161080-1180-5f5c41e3a618f-gzip%22	https://cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	D:/Invoice%20System/HTML/cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:41	16849/16849	---M-Z	200	added ('OK')	application/javascript	etag:%22186002c-41d1-5ed32f79aa070-gzip%22	https://cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	D:/Invoice%20System/HTML/cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:42	25183/25183	---M-Z	200	added ('OK')	application/javascript	etag:%2224e0028-625f-5ed32f56a3b80-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	D:/Invoice%20System/HTML/cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:42	2514/2514	---M-Z	200	added ('OK')	application/javascript	etag:%2224e0024-9d2-5ed32f56a3b80-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	D:/Invoice%20System/HTML/cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:42	25103/25103	---M-Z	200	added ('OK')	application/javascript	etag:%2224e0020-620f-5ed32f56a3798-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	D:/Invoice%20System/HTML/cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:44	926228/926228	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-e2214%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	D:/Invoice%20System/HTML/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:44	1093401/1093401	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-10af19%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	D:/Invoice%20System/HTML/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:45	101939/101939	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	D:/Invoice%20System/HTML/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:45	1451/1451	---M-Z	200	added ('OK')	application/javascript	etag:%225ab-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/datatables.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/datatables.init.js	(from https://themesbrand.com/invoika/layouts/tables-datatables.html)
15:04:47	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2262768949-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	D:/Invoice%20System/HTML/apexcharts.com/samples/assets/stock-prices.js	(from https://themesbrand.com/invoika/layouts/charts-apex-line.html)
15:04:47	17785/17785	---M-Z	200	added ('OK')	application/javascript	etag:%224579-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-line.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-line.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-line.html)
15:04:47	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-5f428f5354309-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/moment/moment.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/moment/moment.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
15:04:48	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%226276894c-51ea%22	https://apexcharts.com/samples/assets/github-data.js	D:/Invoice%20System/HTML/apexcharts.com/samples/assets/github-data.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
15:04:49	15244/15244	---M-Z	200	added ('OK')	application/javascript	etag:%223b8c-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-area.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-area.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
15:04:49	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	D:/Invoice%20System/HTML/apexcharts.com/samples/assets/irregular-data-series.js	(from https://themesbrand.com/invoika/layouts/charts-apex-area.html)
15:04:49	6571/6571	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-b60%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	D:/Invoice%20System/HTML/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-column.html)
15:04:49	761/761	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-196%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	D:/Invoice%20System/HTML/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-column.html)
15:04:50	13629/13629	---M-Z	200	added ('OK')	application/javascript	etag:%22353d-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-column.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-column.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-column.html)
15:04:51	8967/8967	---M-Z	200	added ('OK')	application/javascript	etag:%222307-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bar.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bar.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-bar.html)
15:04:51	4499/4499	---M-Z	200	added ('OK')	application/javascript	etag:%221193-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-mixed.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-mixed.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-mixed.html)
15:04:52	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5f428f5354309-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/moment/min/moment.min.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-timeline.html)
15:04:52	7421/7421	---M-Z	200	added ('OK')	application/javascript	etag:%221cfd-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-timeline.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-timeline.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-timeline.html)
15:04:53	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	D:/Invoice%20System/HTML/apexcharts.com/samples/assets/ohlc.js	(from https://themesbrand.com/invoika/layouts/charts-apex-candlestick.html)
15:04:53	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e33-199a%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	D:/Invoice%20System/HTML/cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	(from https://themesbrand.com/invoika/layouts/charts-apex-candlestick.html)
15:04:54	14677/14677	---M-Z	200	added ('OK')	application/javascript	etag:%223955-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-candlestick.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-candlestick.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-candlestick.html)
15:04:54	2998/2998	---M-Z	200	added ('OK')	application/javascript	etag:%22bb6-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-boxplot.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-boxplot.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-boxplot.html)
15:04:54	2252/2252	---M-Z	200	added ('OK')	application/javascript	etag:%228cc-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bubble.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-bubble.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-bubble.html)
15:04:54	3829/3829	---M-Z	200	added ('OK')	application/javascript	etag:%22ef5-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-scatter.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-scatter.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-scatter.html)
15:04:55	5405/5405	---M-Z	200	added ('OK')	application/javascript	etag:%22151d-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-heatmap.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-heatmap.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-heatmap.html)
15:04:55	3171/3171	---M-Z	200	added ('OK')	application/javascript	etag:%22c63-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-treemap.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-treemap.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-treemap.html)
15:04:55	4797/4797	---M-Z	200	added ('OK')	application/javascript	etag:%2212bd-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-pie.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-pie.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-pie.html)
15:04:56	4831/4831	---M-Z	200	added ('OK')	application/javascript	etag:%2212df-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radialbar.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radialbar.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-radialbar.html)
15:04:56	2068/2068	---M-Z	200	added ('OK')	application/javascript	etag:%22814-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radar.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-radar.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-radar.html)
15:04:56	1424/1424	---M-Z	200	added ('OK')	application/javascript	etag:%22590-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-polararea.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/apexcharts-polararea.init.js	(from https://themesbrand.com/invoika/layouts/charts-apex-polar.html)
15:04:57	56103/56103	---M-Z	200	added ('OK')	application/javascript	etag:%22db27-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/remix-icons-listing.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/remix-icons-listing.js	(from https://themesbrand.com/invoika/layouts/icons-remix.html)
15:04:57	355909/355909	---M-Z	200	added ('OK')	application/javascript	etag:%2256e45-5f428f533eb49-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/materialdesign.list.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/materialdesign.list.js	(from https://themesbrand.com/invoika/layouts/icons-materialdesign.html)
15:04:58	39280/39280	---M-Z	200	added ('OK')	application/javascript	etag:%229970-5f4cf5027ce15-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/bootstrap-icons.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/bootstrap-icons.init.js	(from https://themesbrand.com/invoika/layouts/icons-bootstrap.html)
15:05:00	31936/31936	---M-Z	200	added ('OK')	application/javascript	etag:%227cc0-5f4cf50280c95-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/gmaps/gmaps.min.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/gmaps/gmaps.min.js	(from https://themesbrand.com/invoika/layouts/maps-google.html)
15:05:00	1180/1180	---M-Z	200	added ('OK')	application/javascript	etag:%2249c-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/gmaps.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/gmaps.init.js	(from https://themesbrand.com/invoika/layouts/maps-google.html)
15:05:00	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-5f428f5350489-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
15:05:00	125242/125242	---M-Z	200	added ('OK')	application/javascript	etag:%221e93a-5f428f534f4e9-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/canada.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/canada.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
15:05:01	179781/179781	---M-Z	200	added ('OK')	application/javascript	etag:%222be45-5f428f534f4e9-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/russia.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/russia.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
15:05:01	75906/75906	---M-Z	200	added ('OK')	application/javascript	etag:%2212882-5f428f534f4e9-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/spain.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/jsvectormap/maps/spain.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
15:05:01	4023/4023	---M-Z	200	added ('OK')	application/javascript	etag:%22fb7-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/vector-maps.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/vector-maps.init.js	(from https://themesbrand.com/invoika/layouts/maps-vector.html)
15:05:01	14001/14001	---M-Z	200	added ('OK')	text/css	etag:%2236b1-5f4cf50282bd5-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
15:05:01	146715/146715	---M-Z	200	added ('OK')	application/javascript	etag:%2223d1b-5f4cf50283b75-gzip%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.js	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
15:05:02	88384/88384	---M-Z	200	added ('OK')	application/javascript	etag:%2215940-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/leaflet-us-states.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/leaflet-us-states.js	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
15:05:02	4811/4811	---M-Z	200	added ('OK')	application/javascript	etag:%2212cb-5f4cf5027ddb5-gzip%22	https://themesbrand.com/invoika/layouts/assets/js/pages/leaflet-map.init.js	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/js/pages/leaflet-map.init.js	(from https://themesbrand.com/invoika/layouts/maps-leaflet.html)
15:05:06	1149/1149	---M--	200	added ('OK')	image/svg+xml	etag:%2247d-5f4cf50280c95%22	https://themesbrand.com/invoika/layouts/assets/libs/@tarekraafat/autocomplete.js/css/images/search.svg	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/@tarekraafat/autocomplete.js/css/images/search.svg	(from https://themesbrand.com/invoika/layouts/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css)
15:05:06	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-5f4cf50281c35%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers.png	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers.png	(from https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css)
15:05:07	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-5f4cf50281c35%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers-2x.png	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/leaflet/images/layers-2x.png	(from https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css)
15:05:07	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-5f4cf50281c35%22	https://themesbrand.com/invoika/layouts/assets/libs/leaflet/images/marker-icon.png	D:/Invoice%20System/HTML/themesbrand.com/invoika/layouts/assets/libs/leaflet/images/marker-icon.png	(from https://themesbrand.com/invoika/layouts/assets/libs/leaflet/leaflet.css)
